Product,Size,Lead Time Sales,Safety Stock,Stock On Hand,Order Quantity
WHHS PE Shirts,8XL,0.0,0.012286751216248655,0,0
WHHS PE Shirts,L,0.0,2.1161933067245875,26,0
WHHS PE Shirts,M,1.8932812500747167,4.227924258784614,23,0
WHHS PE Shirts,S,0.05390888803182526,2.173233272354918,22,0
WHHS PE Shirts,XL,0.0,0.6170684431278012,22,0
WHHS PE Shirts,XS,2.5212424316157223,4.707828610018388,30,0
WHHS PE Shorts,10K,0.03653053200036354,0.3185111053295623,14,0
WHHS PE Shorts,12K,0.03319361092847294,0.40240902009419816,20,0
WHHS PE Shorts,14K,1.3967662188110046,2.4946398698060475,13,0
WHHS PE Shorts,2XL,0.0,0.9427835269271625,14,0
WHHS PE Shorts,3XL,0.0,0.2955941927630365,4,0
WHHS PE Shorts,4XL,0.0,0.5778705933756108,9,0
WHHS PE Shorts,5XL,0.11618935605749768,0.38829671639847707,5,0
WHHS PE Shorts,6XL,0.0,0.4267533791167168,3,0
WHHS PE Shorts,7XL,0.0,0.14147340800473357,0,0
WHHS PE Shorts,8XL,0.0,0.1532323424497284,1,0
WHHS PE Shorts,L,0.0,0.9998372241693323,17,0
WHHS PE Shorts,M,2.75983651088568,3.864926382746382,27,0
WHHS PE Shorts,S,0.08657554250704798,3.600267379446568,30,0
WHHS PE Shorts,XL,0.0,1.3241914233182777,19,0
WHHS PE Shorts,XS,1.7813980091467303,3.6920669196901947,29,0
WHHS Snr Girls Short,102,0.0,0.37780383888128144,10,0
WHHS Snr Girls Short,107,0.0,0.354791351674818,4,0
WHHS Snr Girls Short,127,0.4980961740872498,0.21220163348645563,1,0
WHHS Snr Girls Short,62,0.08724561466349103,0.3177333047161971,7,0
WHHS Snr Girls Short,67,0.0,1.2184740335830884,15,0
WHHS Snr Girls Short,72,0.0,0.5178879913445077,15,0
WHHS Snr Girls Short,77,0.0,1.4010510004242298,14,0
WHHS Snr Girls Short,82,0.0,1.059689328992692,22,0
WHHS Snr Girls Short,87,0.0,0.6708552927940294,28,0
WHHS Snr Girls Short,92,0.08468973226280252,0.49875604849470034,13,0
WHHS Snr Girls Short,97,0.0,0.4593823673035369,5,0
WHHS Snr L/S Blouse,10,2.2336888832610082,0.9644603792478039,14,0
WHHS Snr L/S Blouse,12,1.7732815540407407,1.928998428395779,10,0
WHHS Snr L/S Blouse,14,0.7012474170938038,0.9971357955061699,6,0
WHHS Snr L/S Blouse,16,1.9508506265144512,0.8397104207635951,7,0
WHHS Snr L/S Blouse,18,0.9871576596727952,0.5149558232357415,9,0
WHHS Snr L/S Blouse,20,0.24365986444228135,0.2803381687520041,9,0
WHHS Snr L/S Blouse,22,0.00687687972334508,0.6344131354202897,6,0
WHHS Snr L/S Blouse,24,0.1058472297642454,0.35180980144894436,3,0
WHHS Snr L/S Blouse,26,0.12182993222114062,0.1348065874569375,3,0
WHHS Snr L/S Blouse,28,0.1760547921752098,0.4993757194513251,7,0
WHHS Snr L/S Blouse,30,7.588127589758341e-05,0.13661422443583493,2,0
WHHS Snr L/S Blouse,6,0.7942904001917992,1.3449775070210668,11,0
WHHS Snr L/S Blouse,8,2.381047164929809,1.9880423839455297,15,0
WHHS Snr L/S Shirt,12,0.0010819171860744,0.4245207697490453,12,0
WHHS Snr L/S Shirt,14,0.0,0.2827611983866418,10,0
WHHS Snr L/S Shirt,16,0.011299740852488603,0.4273433586970094,16,0
WHHS Snr L/S Shirt,2XL,0.0,0.592704285730914,32,0
WHHS Snr L/S Shirt,3XL,0.0,0.20249638012599508,24,0
WHHS Snr L/S Shirt,4XL,0.0,0.40463718394487436,18,0
WHHS Snr L/S Shirt,5XL,0.0,0.09534698784962856,10,0
WHHS Snr L/S Shirt,L,0.9766608746082994,1.9523402556655123,19,0
WHHS Snr L/S Shirt,M,0.3715136568738062,2.1697036929537705,16,0
WHHS Snr L/S Shirt,S,0.30977442087337087,0.7894692825681602,15,0
WHHS Snr L/S Shirt,XL,0.2851721735230362,0.848909533207843,33,0
WHHS Snr Navy Polo,10,0.0,1.0001754534405085,0,1
WHHS Snr Navy Polo,12,0.0,0.422899967983668,0,0
WHHS Snr Navy Polo,14,0.0,1.4505888962530396,0,1
WHHS Snr Navy Polo,2XL,0.0,0.4603593383183937,0,0
WHHS Snr Navy Polo,4XL,0.0,0.21612465205978507,0,0
WHHS Snr Navy Polo,6XL,0.0,0.10198305196520269,0,0
WHHS Snr Navy Polo,8,0.0,0.6137032833301268,0,1
WHHS Snr Navy Polo,L,0.0,0.9772849089750943,0,1
WHHS Snr Navy Polo,M,0.0,0.547000334827631,0,1
WHHS Snr Navy Polo,S,0.0,0.783304645238872,0,1
WHHS Snr Navy Polo,XL,0.0,0.3329092796321672,0,0
WHHS Snr Navy Polo,XS,0.0,0.9467408967643829,0,1
WHHS Snr S/S Blouse,10,0.0,1.2996636138586957,59,0
WHHS Snr S/S Blouse,12,0.0,2.646695682354902,11,0
WHHS Snr S/S Blouse,14,0.5446302020862057,3.698905184316984,29,0
WHHS Snr S/S Blouse,16,0.018650741205908032,2.1500878820105447,11,0
WHHS Snr S/S Blouse,18,0.542972640316545,1.8041878166509662,12,0
WHHS Snr S/S Blouse,20,0.4183854898635272,1.3867450616912769,6,0
WHHS Snr S/S Blouse,22,0.46889362384955957,1.0936681689199053,11,0
WHHS Snr S/S Blouse,24,0.0,0.3651765550944508,8,0
WHHS Snr S/S Blouse,26,0.1970613242424519,0.3780084967350341,3,0
WHHS Snr S/S Blouse,28,0.2944248267217015,0.8092476289436107,3,0
WHHS Snr S/S Blouse,30,0.45828506194674645,0.7606147816361408,3,0
WHHS Snr S/S Blouse,32,0.08027493873505748,0.4167562069653967,2,0
WHHS Snr S/S Blouse,6,0.0771511142321899,1.5710371787497328,10,0
WHHS Snr S/S Blouse,8,0.4663366636922198,2.653278541869705,7,0
WHHS Snr Shirt,12,0.5934747146234824,1.0641311595360319,8,0
WHHS Snr Shirt,14,0.07845621275325436,1.5055960524384124,4,0
WHHS Snr Shirt,16,0.05680443781138963,1.3131333697554404,20,0
WHHS Snr Shirt,2XL,0.0,0.7837413321819147,52,0
WHHS Snr Shirt,3XL,0.0,0.06788667255619357,57,0
WHHS Snr Shirt,4XL,0.0,0.0,27,0
WHHS Snr Shirt,5XL,0.724312942246911,0.6425067613772443,8,0
WHHS Snr Shirt,6XL,0.07693829527764806,0.4960986095599267,13,0
WHHS Snr Shirt,7XL,0.0,0.11852740063569307,9,0
WHHS Snr Shirt,L,0.8489855432251733,2.8406521325522247,18,0
WHHS Snr Shirt,M,0.0,2.4555629510473804,22,0
WHHS Snr Shirt,S,0.0,1.0975496971266618,29,0
WHHS Snr Shirt,XL,0.0,1.6953722662964967,21,0
WHHS Snr Shorts,100,0.0,0.6533078989172595,15,0
WHHS Snr Shorts,104,0.0,1.5120872992099432,16,0
WHHS Snr Shorts,108,0.0,0.762048997616499,10,0
WHHS Snr Shorts,112,0.0,0.6963080452893081,10,0
WHHS Snr Shorts,116,0.0,0.7186878933689158,9,0
WHHS Snr Shorts,120,0.0,0.2828270832321768,9,0
WHHS Snr Shorts,124,0.0,0.3612928060159165,9,0
WHHS Snr Shorts,128,0.0,0.13675885985805472,2,0
WHHS Snr Shorts,132,0.0,0.2555912574484671,1,0
WHHS Snr Shorts,68,0.0,0.4376056726198998,4,0
WHHS Snr Shorts,72,0.0,0.981537029123698,20,0
WHHS Snr Shorts,76,0.0,0.06073761111617703,22,0
WHHS Snr Shorts,80,0.0,2.344719893059516,35,0
WHHS Snr Shorts,84,0.0138005191814671,0.5898493223896233,44,0
WHHS Snr Shorts,88,0.7967050725131893,1.7951874985236123,43,0
WHHS Snr Shorts,92,0.9365029915277263,1.4138137056344313,46,0
WHHS Snr Shorts,96,0.4549433960505591,0.9172385207263472,29,0
WHHS Snr Skirt,10,2.7074656643619277,2.7150175039996878,19,0
WHHS Snr Skirt,12,1.609030481466957,1.9215761948176144,16,0
WHHS Snr Skirt,14,1.4801545375757266,2.8602930434605662,20,0
WHHS Snr Skirt,16,0.9976080496593409,1.2129781418234034,11,0
WHHS Snr Skirt,18,0.6173168057070715,1.2367046200025664,5,0
WHHS Snr Skirt,20,0.06354885958262496,0.7317663592257752,9,0
WHHS Snr Skirt,22,0.0,0.5574144219521895,11,0
WHHS Snr Skirt,24,0.3439952976987736,0.5097381869578788,7,0
WHHS Snr Skirt,26,0.0060833057768069,0.15496216346160419,4,0
WHHS Snr Skirt,28,0.013292086066879734,0.6618590908467724,5,0
WHHS Snr Skirt,34,0.0,0.2916318879903879,2,0
WHHS Snr Skirt,4,0.23774517401239004,1.1713103171696069,5,0
WHHS Snr Skirt,6,2.497071428843522,1.8192086741432372,13,0
WHHS Snr Skirt,8,0.04170673516363585,2.617489401774579,20,0
WHHS Snr Trouser,100,0.02170646251657391,0.6125876274531689,11,0
WHHS Snr Trouser,104,0.9097538698133384,0.800010530001916,10,0
WHHS Snr Trouser,108,0.1544576960070466,1.0611692970235584,10,0
WHHS Snr Trouser,112,0.3095864828261607,0.5152712743646585,6,0
WHHS Snr Trouser,116,0.0,0.15763764673073466,4,0
WHHS Snr Trouser,120,0.1293108504192101,0.37551867115528187,3,0
WHHS Snr Trouser,68,0.002385137759952088,0.13738370604345215,0,0
WHHS Snr Trouser,72,0.8234337131094797,1.5854914029440947,19,0
WHHS Snr Trouser,76,1.4240219734256647,1.2931945680543226,25,0
WHHS Snr Trouser,80,1.4704306006881556,3.0350514363679246,36,0
WHHS Snr Trouser,84,1.1987776801183232,1.9760166048061054,45,0
WHHS Snr Trouser,88,2.982329954908663,2.1842717564988794,50,0
WHHS Snr Trouser,92,1.409111581061698,1.412457364764454,45,0
WHHS Snr Trouser,96,2.7324439320475724,1.1988925854757013,28,0
